0.126	1.11	0.34	53.26	0.201485902971806	0.105346710693421	0.0494030988061976	1.5748	0.1358	0.3926
0.126	1.11	0.34	66.86	-0.16417033773862	0.126089084679393	0.0675477239353891	1.0215	0.1056	0.2201
0.126	1.11	0.34	81.98	0.276523702031603	0.114497115625784	0.0574366691748182	0.7974	0.0752	0.0974
0.126	1.11	0.34	97.07	0.201166180758018	0.111175898931001	0.026044703595724	0.5145	0.0468	0.0496
0.126	1.11	0.34	112.16	0.0115374968648106	0.115876598946576	0.0519187358916479	0.3987	0.0378	0.033
0.126	1.11	0.34	127.24	0.163226116178589	0.136101776284205	0.0535285645703312	0.4166	0.0467	0.0517
0.126	1.11	0.34	142.31	0.0997896002404569	0.125939284640818	0.0249474000601142	0.3327	0.0345	0.0397
0.126	1.11	0.34	157.39	-0.132171387073348	0.127814088598402	0.0689905591866376	0.2754	0.0288	0.0159
0.126	1.11	0.34	172.46	0.0699658703071672	0.137201365187713	0.106484641638225	0.293	0.033	0.0437
0.126	1.11	0.34	187.54	-0.0279856817442239	0.150992515457208	0.037748128864302	0.3073	0.0382	0.023
0.126	1.11	0.34	202.61	0.0395480225988701	0.122509663990485	0.0553077609277431	0.3363	0.0339	0.0362
0.126	1.11	0.34	217.69	-0.10398749022674	0.129788897576231	0.0707584050039093	0.2558	0.0272	0.0399
0.126	1.11	0.34	232.76	0.0757850241545894	0.134359903381642	0.0694444444444444	0.3312	0.0365	0.0321
0.126	1.11	0.34	247.84	0.0517862088064248	0.145942952090834	0.0360011077263916	0.3611	0.0432	0.078
0.126	1.11	0.34	262.93	0.0324740542350184	0.104620020087044	0.0339805825242718	0.5974	0.0514	0.0747
0.126	1.11	0.34	278.02	-0.383907710280374	0.108206775700935	0.0474591121495327	0.6848	0.0607	0.0746
0.126	1.11	0.34	293.14	-0.113000084580902	0.108178973187854	0.0432208407341622	1.1823	0.1052	0.2628
0.126	1.11	0.34	306.74	-0.16040716040716	0.137241137241137	0.0549315549315549	1.1396	0.1275	0.1558
0.126	1.11	0.45	41.56	-0.0605683468160133	0.106305745695914	0.0479153702551338	0.9642	0.0841	0.1194
0.126	1.11	0.45	51.83	0.0626398210290828	0.0894854586129754	0.0600494524902861	0.8493	0.0623	0.1599
0.126	1.11	0.45	66.87	0.0341630063445583	0.112412558971856	0.0270050431104604	0.6147	0.0571	0.0862
0.126	1.11	0.45	81.97	-0.0355149670218163	0.117453069507864	0.0345002536783359	0.3942	0.0382	0.0295
0.126	1.11	0.45	97.06	-0.0231277533039648	0.113436123348018	0.0484581497797357	0.2724	0.0254	0.032
0.126	1.11	0.45	112.15	0.0171363290175171	0.116907844630617	0.0696877380045697	0.2626	0.0252	0.0338
0.126	1.11	0.45	127.23	-0.0254641909814324	0.160742705570292	0.0710875331564987	0.1885	0.025	0.0254
0.126	1.11	0.45	142.31	0.198408186469585	0.152359295054008	0.0704945992040932	0.1759	0.022	0.0172
0.126	1.11	0.45	157.39	0.103410341034103	0.134213421342134	0.0154015401540154	0.1818	0.02	0.0103
0.126	1.11	0.45	172.46	0.101467772814295	0.152520740268028	0.0338225909380983	0.1567	0.0196	0.0146
0.126	1.11	0.45	187.54	0.393919365499009	0.182419035029742	0.0945142101784534	0.1513	0.0227	0.0259
0.126	1.11	0.45	202.61	-0.133079847908745	0.166539923954373	0.0349809885931559	0.1315	0.018	0.0114
0.126	1.11	0.45	217.69	0.177287066246057	0.140694006309148	0.0523659305993691	0.1585	0.0182	0.0135
0.126	1.11	0.45	232.77	0.191532258064516	0.140120967741935	0.0625	0.1984	0.0228	0.025
0.126	1.11	0.45	247.85	-0.256259204712813	0.156602847324497	0.039273441335297	0.2037	0.0262	0.0164
0.126	1.11	0.45	262.94	-0.111194309247473	0.117184575065519	0.0314488955447398	0.2671	0.0257	0.0192
0.126	1.11	0.45	278.03	0.0102189781021898	0.111240875912409	0.0213138686131387	0.3425	0.0312	0.022
0.126	1.11	0.45	293.13	-0.213000174733531	0.105888520006989	0.025860562641971	0.5723	0.0497	0.0478
0.126	1.11	0.45	308.17	-0.038094071533562	0.114282214600686	0.0322146006859383	0.8164	0.0767	0.0552
0.154	1.27	0.11	39.49	0.0726609589446635	0.069155801863891	0.0299951448837733	8.4447	0.4798	1.4078
0.154	1.27	0.11	52.77	-0.0417752935532984	0.0701190898283521	0.0337664504557115	4.7947	0.2755	0.3854
0.154	1.27	0.11	67.03	0.325047862156988	0.0845564773452457	0.0411614550095724	3.134	0.2163	0.4234
0.154	1.27	0.11	82.09	0.126754590560197	0.075187651075018	0.029812136889869	2.3581	0.1447	0.1791
0.154	1.27	0.11	97.15	0.232973251028807	0.0827674897119342	0.0235082304526749	1.944	0.1318	0.1878
0.154	1.27	0.11	112.2	0.176655956500247	0.109552644587247	0.0750741473059812	1.6184	0.145	0.177
0.154	1.27	0.11	127.26	0.178142714238079	0.140380126708903	0.0476825608536179	1.1996	0.1376	0.1055
0.154	1.27	0.11	142.33	0.0372259051504334	0.113717491075982	0.0482746897841237	1.1766	0.1098	0.1131
0.154	1.27	0.11	157.4	0.136526832955404	0.11734693877551	0.0204081632653061	1.0584	0.1018	0.0809
0.154	1.27	0.11	172.46	-0.00856318730845502	0.145123490174869	0.059040923021453	1.1094	0.132	0.1428
0.154	1.27	0.11	187.54	0.00744156796981449	0.150193900010481	0.0496803270097474	0.9541	0.1178	0.1327
0.154	1.27	0.11	202.6	-0.241454407726541	0.11551936369662	0.0544456017422593	1.0561	0.1001	0.1092
0.154	1.27	0.11	217.67	-0.100530436979035	0.115601582891303	0.0717352866885577	1.1877	0.1124	0.0713
0.154	1.27	0.11	232.74	-0.291869545245751	0.147175011483693	0.0764354616444649	1.0885	0.1309	0.1484
0.154	1.27	0.11	247.8	-0.262010780407781	0.111163190375752	0.0339817201781111	1.2801	0.1161	0.0901
0.154	1.27	0.11	262.85	-0.447228549734244	0.0837943377806703	0.0612322377698232	1.8438	0.1269	0.2238
0.154	1.27	0.11	277.91	-0.237203736586119	0.0787462363931136	0.0396819269667259	2.5906	0.1672	0.3818
0.154	1.27	0.11	292.97	-0.360562803087221	0.0855815859572434	0.0401270405026979	2.9282	0.2048	0.2438
0.154	1.27	0.11	307.23	-0.249163290470319	0.062268803945746	0.0217984851153778	4.5416	0.2312	0.369
0.154	1.27	0.11	320.51	-0.0695968645016797	0.0634098544232923	0.0546752519596864	7.144	0.3702	0.7751
0.154	1.27	0.15	53.18	0.182668485371489	0.0764691144948919	0.0233276730785291	3.5923	0.2252	0.2999
0.154	1.27	0.15	66.96	0.0764145609533336	0.0891140781977123	0.029226286261036	2.2993	0.1682	0.1721
0.154	1.27	0.15	82.04	0.227952119055322	0.0821093497250081	0.0436751860239405	1.5455	0.1041	0.1594
0.154	1.27	0.15	97.11	0.264181662382177	0.0873179091688089	0.0407026563838903	1.167	0.0832	0.1011
0.154	1.27	0.15	112.18	0.354416442378273	0.1110839246391	0.037191093711769	0.8174	0.0743	0.0618
0.154	1.27	0.15	127.25	-0.0110167241837006	0.145075657021503	0.0642421024688081	0.7534	0.0895	0.0757
0.154	1.27	0.15	142.32	-0.0376065773447016	0.12621802679659	0.0790194884287454	0.6568	0.0679	0.0484
0.154	1.27	0.15	157.39	0.242101327350907	0.132922041503085	0.0282295756216115	0.5349	0.058	0.0352
0.154	1.27	0.15	172.46	0.181685338528982	0.144503977918493	0.0517941224224712	0.6159	0.0728	0.0618
0.154	1.27	0.15	187.54	0.0471071767309516	0.152228896617136	0.0687638318052482	0.6326	0.0792	0.0824
0.154	1.27	0.15	202.61	-0.1223782600766	0.133685938354915	0.0423126025898231	0.5483	0.0598	0.0713
0.154	1.27	0.15	217.68	-0.143349062619564	0.110700165795179	0.0465501849253922	0.7841	0.0712	0.1249
0.154	1.27	0.15	232.75	-0.0941382838766262	0.144423329922526	0.0423914632363689	0.6841	0.081	0.0758
0.154	1.27	0.15	247.82	-0.275833032599543	0.116684710694094	0.0350054132082281	0.8313	0.0791	0.0485
0.154	1.27	0.15	262.89	-0.1823875498197	0.0903397229075726	0.0379578667678876	1.0538	0.0779	0.0683
0.154	1.27	0.15	277.96	-0.226233852268963	0.0816164292812189	0.025306392845313	1.5095	0.1009	0.0998
0.154	1.27	0.15	293.04	-0.334084818580118	0.0866051299502318	0.0518524820281594	2.3509	0.1674	0.1633
0.154	1.27	0.15	306.82	-0.210987193017485	0.0761858581248752	0.0426994494994153	3.5059	0.2188	0.3129
0.154	1.27	0.2	53.03	0.0542551041034971	0.097513644633111	0.047260966242167	2.4735	0.1978	0.2552
0.154	1.27	0.2	66.9	0.132104031925141	0.118411999449567	0.0405256639603688	1.4534	0.1417	0.0957
0.154	1.27	0.2	82	0.211927057663874	0.10685066535239	0.0622966978807294	1.0145	0.0887	0.0897
0.154	1.27	0.2	97.09	0.123591421301345	0.101660002423361	0.0542832909245123	0.8253	0.0688	0.0717
0.154	1.27	0.2	112.17	0.242627132153674	0.119719432488443	0.0438386736808545	0.6273	0.0615	0.0552
0.154	1.27	0.2	127.24	-0.210045662100457	0.167162993845543	0.117728806829462	0.5037	0.0691	0.0619
0.154	1.27	0.2	142.31	0.183001107419712	0.164451827242525	0.0368217054263566	0.3612	0.0485	0.042
0.154	1.27	0.2	157.39	0.238850574712644	0.139770114942529	0.0452873563218391	0.435	0.0498	0.0576
0.154	1.27	0.2	172.46	-0.0925178515988823	0.176963675877057	0.0804098106178206	0.3221	0.0467	0.0322
0.154	1.27	0.2	187.54	-0.262905500705219	0.192383638928068	0.0860366713681241	0.3545	0.0562	0.0258
0.154	1.27	0.2	202.61	-0.238202669674751	0.134799774393683	0.0522654634329761	0.5319	0.0589	0.065
0.154	1.27	0.2	217.69	-0.338275458447132	0.130511119781506	0.0536480686695279	0.5126	0.0548	0.0402
0.154	1.27	0.2	232.76	-0.179012345679012	0.171810699588477	0.0758744855967078	0.3888	0.0547	0.0379
0.154	1.27	0.2	247.83	-0.472846955567745	0.142439202779301	0.042420917900896	0.5469	0.0634	0.0553
0.154	1.27	0.2	262.91	-0.39058306904123	0.102342034642596	0.0530617223713101	0.8198	0.0687	0.0573
0.154	1.27	0.2	278	-0.199162038390334	0.102309266296405	0.0364415862808146	1.0263	0.0861	0.1684
0.154	1.27	0.2	293.1	-0.126280342360039	0.114915111547636	0.0300968149291427	1.4254	0.1341	0.1108
0.154	1.27	0.2	306.97	-0.179314944500024	0.109951884140822	0.0475441856033538	2.0991	0.1888	0.199
0.154	1.27	0.26	52.39	0.0851393188854489	0.0996769417149011	0.036411360883026	1.4858	0.1218	0.0952
0.154	1.27	0.26	66.86	0.0369139057663648	0.12874011234667	0.0497535251633612	0.8723	0.0918	0.106
0.154	1.27	0.26	81.97	0.288030303030303	0.111818181818182	0.0881818181818182	0.66	0.0609	0.0418
0.154	1.27	0.26	97.07	0.123083214066653	0.109793498262114	0.0543856062154979	0.4891	0.044	0.0585
0.154	1.27	0.26	112.15	0.316568047337278	0.119025944469731	0.041647701411015	0.4394	0.0428	0.0699
0.154	1.27	0.26	127.23	0.361694677871148	0.173669467787115	0.0682773109243697	0.2856	0.0405	0.0359
0.154	1.27	0.26	142.31	0.138925995191023	0.138391664440289	0.0472882714400214	0.3743	0.0426	0.0313
0.154	1.27	0.26	157.39	0.133883539660706	0.157725813846859	0.0912425492893168	0.2181	0.0283	0.0311
0.154	1.27	0.26	172.46	-0.175077639751553	0.158773291925466	0.0395962732919255	0.2576	0.0334	0.0288
0.154	1.27	0.26	187.54	0.269392663860493	0.177991581479254	0.0676488274203247	0.3326	0.0484	0.0315
0.154	1.27	0.26	202.61	0.324355083459788	0.152503793626707	0.0629742033383915	0.2636	0.033	0.0165
0.154	1.27	0.26	217.69	-0.182977257064094	0.140937284631289	0.0461750516884907	0.2902	0.0335	0.0438
0.154	1.27	0.26	232.77	-0.0878326996197719	0.169201520912548	0.0809885931558935	0.263	0.0363	0.0379
0.154	1.27	0.26	247.85	-0.110167241837006	0.148924873904964	0.0610565436687019	0.3767	0.0462	0.0517
0.154	1.27	0.26	262.93	-0.402176601533515	0.12416522384368	0.0558990848379916	0.4043	0.0409	0.068
0.154	1.27	0.26	278.03	-0.224692584772078	0.0961371258228791	0.0286920879393864	0.8051	0.0635	0.1099
0.154	1.27	0.26	293.14	-0.312528064660979	0.119218679838348	0.0483834755276156	0.8908	0.0872	0.0658
0.154	1.27	0.26	307.61	-0.1232244110598	0.108201321096627	0.0415619337113462	1.7107	0.1526	0.1506
0.154	1.27	0.34	51.8	-0.0521876054437071	0.102013271847936	0.0196828253289844	0.8891	0.0744	0.1499
0.154	1.27	0.34	66.83	0.400864304235091	0.128608470181504	0.045980985306828	0.5785	0.0609	0.0872
0.154	1.27	0.34	81.95	0.462864721485411	0.149867374005305	0.0832228116710875	0.3016	0.0368	0.0332
0.154	1.27	0.34	97.05	0.288952745849298	0.12037037037037	0.0488505747126437	0.3132	0.0308	0.0328
0.154	1.27	0.34	112.14	0.343357271095153	0.140933572710952	0.0498204667863555	0.2228	0.0257	0.0137
0.154	1.27	0.34	127.23	0.336206896551724	0.183908045977011	0.100095785440613	0.2088	0.0315	0.0398
0.154	1.27	0.34	142.31	-0.466477809254013	0.239848914069877	0.139754485363551	0.1059	0.0206	0.0221
0.154	1.27	0.34	157.38	0.00492610837438424	0.186488388458832	0.0760028149190711	0.1421	0.0217	0.028
0.154	1.27	0.34	172.46	0.129411764705882	0.216666666666667	0.0490196078431373	0.102	0.0181	0.0108
0.154	1.27	0.34	187.54	0.365065502183406	0.256768558951965	0.102183406113537	0.1145	0.0241	0.0208
0.154	1.27	0.34	202.62	0.08317698561601	0.181363352095059	0.0475297060662914	0.1599	0.0239	0.012
0.154	1.27	0.34	217.69	-0.240899357601713	0.151498929336188	0.0438972162740899	0.1868	0.0232	0.017
0.154	1.27	0.34	232.77	-0.555054732775274	0.182871860914359	0.152607855763039	0.1553	0.0231	0.0226
0.154	1.27	0.34	247.86	-0.278282411230388	0.169281585466557	0.0681255161023947	0.2422	0.0337	0.0226
0.154	1.27	0.34	262.95	-0.184035476718404	0.123535001583782	0.0839404497941083	0.3157	0.0319	0.0191
0.154	1.27	0.34	278.05	-0.217367997855803	0.11739480032163	0.0557491289198606	0.3731	0.0359	0.0226
0.154	1.27	0.34	293.17	-0.301336344814606	0.125729343120647	0.0540184453227932	0.5313	0.0547	0.0378
0.154	1.27	0.34	308.2	-0.14583112055231	0.120021242697823	0.0349442379182156	0.9415	0.0928	0.0877
0.154	1.27	0.45	41.09	0.136376083979918	0.106252852578731	0.0370607028753994	1.0955	0.096	0.085
0.154	1.27	0.45	51.65	0.131106471816284	0.0993736951983299	0.0501043841336117	0.479	0.039	0.046
0.154	1.27	0.45	66.81	0.12682119205298	0.132119205298013	0.0496688741721854	0.302	0.0327	0.0364
0.154	1.27	0.45	81.93	0.303695768612748	0.160685591858597	0.0417782538832351	0.1867	0.0246	0.0357
0.154	1.27	0.45	97.04	-0.0480519480519481	0.138961038961039	0.0558441558441558	0.154	0.0176	0.0112
0.154	1.27	0.45	112.13	-0.0109803921568627	0.152156862745098	0.0486274509803922	0.1275	0.0159	0.0092
0.154	1.27	0.45	127.22	-0.00846262341325811	0.232722143864598	0.110014104372355	0.0709	0.0135	0.0123
0.154	1.27	0.45	142.3	0.155136268343816	0.229559748427673	0.109014675052411	0.0954	0.018	0.0101
0.154	1.27	0.45	157.38	-0.166270783847981	0.228028503562945	0.110451306413302	0.0842	0.0158	0.0073
0.154	1.27	0.45	172.46	-0.212034383954155	0.260744985673352	0.0988538681948424	0.0698	0.015	0.0171
0.154	1.27	0.45	187.54	-0.0126582278481013	0.394213381555154	0.168173598553345	0.0553	0.0178	0.0238
0.154	1.27	0.45	202.62	0.202197802197802	0.247252747252747	0.0769230769230769	0.091	0.0185	0.0099
0.154	1.27	0.45	217.7	-0.106339468302658	0.194274028629857	0.0603271983640082	0.0978	0.0157	0.0177
0.154	1.27	0.45	232.78	-0.230352303523035	0.181571815718157	0.0560072267389341	0.1107	0.0165	0.0163
0.154	1.27	0.45	247.87	-0.271570014144272	0.188118811881188	0.07001414427157	0.1414	0.0218	0.0103
0.154	1.27	0.45	262.96	-0.168481742472774	0.142216527866752	0.0589365791159513	0.1561	0.0183	0.0098
0.154	1.27	0.45	278.07	-0.344582593250444	0.139727649496744	0.0657193605683837	0.1689	0.0194	0.0134
0.154	1.27	0.45	293.19	-0.131877246336743	0.11224771910423	0.0342825546032624	0.3617	0.0333	0.0297
0.154	1.27	0.45	308.35	-0.103727075527509	0.122263853283376	0.0368763557483731	0.5071	0.0509	0.0396
0.154	1.27	0.45	318.91	-0.236348213338988	0.11366769165518	0.0503658148658679	0.9431	0.088	0.0839
0.155	1.39	0.11	68.41	0.0669872965623605	0.0691180648565283	0.0240269491456634	4.9278	0.28	0.54
0.155	1.39	0.11	82.12	0.348300050556117	0.0650278058645096	0.0350733063700708	3.1648	0.1686	0.2962
0.155	1.39	0.11	97.15	0.158153163855231	0.0732953195533381	0.0167894194979013	2.5254	0.1516	0.2072
0.155	1.39	0.11	112.22	0.123761621704009	0.100289590001524	0.0458263476096124	1.9683	0.1622	0.2679
0.155	1.39	0.11	127.28	0.113273575638507	0.109098722986248	0.0495456777996071	1.6288	0.1457	0.1775
0.155	1.39	0.11	142.34	0.177667185069984	0.0920684292379471	0.0291757387247278	1.6075	0.1215	0.1164
0.155	1.39	0.11	157.4	-0.00873122001101235	0.103516085896327	0.0390938409502084	1.2713	0.108	0.0889
0.155	1.39	0.11	172.47	0.130959671069898	0.135071297349313	0.0432158166389642	1.1431	0.1266	0.1252
0.155	1.39	0.11	187.53	-0.177520377520378	0.127927927927928	0.0416988416988417	1.1655	0.1225	0.1291
0.155	1.39	0.11	202.6	-0.00729142681710031	0.105533809194873	0.0201089876429503	1.3029	0.1128	0.1364
0.155	1.39	0.11	217.66	-0.223524332325911	0.101893542219207	0.0442854499475729	1.6213	0.1358	0.1425
0.155	1.39	0.11	232.72	-0.0691835152382656	0.111528597840997	0.0570167591101569	1.6767	0.1533	0.1236
0.155	1.39	0.11	247.78	-0.137856962345211	0.0956532726813242	0.0349380844073793	1.5828	0.1239	0.1035
0.155	1.39	0.11	262.85	-0.317799789884436	0.069788383610986	0.0480639351643404	2.6652	0.1524	0.373
0.155	1.39	0.11	277.88	-0.28037214016797	0.0748986388647553	0.0447437011294527	2.7624	0.1693	0.1671
0.155	1.39	0.11	291.59	-0.190398196205224	0.0703224708585042	0.0320556453671403	4.7012	0.2716	0.5317
0.155	1.39	0.15	68.06	0.145945383254103	0.0760956313543149	0.0303619140150595	2.8819	0.1799	0.1922
0.155	1.39	0.15	82.05	0.149194929770469	0.0741121388603403	0.0279205207262761	1.7514	0.1065	0.1285
0.155	1.39	0.15	97.13	0.242281194182189	0.0757208471548864	0.0221995406991579	1.5676	0.0972	0.1617
0.155	1.39	0.15	112.2	0.0797671253591411	0.0933766822924543	0.0444578859821564	1.3226	0.1014	0.1708
0.155	1.39	0.15	127.27	0.120358235037134	0.119266055045872	0.0306902577544779	0.9156	0.0896	0.066
0.155	1.39	0.15	142.33	0.309492077595143	0.116985043684288	0.0435362061306086	0.6753	0.0644	0.13
0.155	1.39	0.15	157.4	0.0313682411814964	0.10362504577078	0.0452825582814598	0.8193	0.0697	0.0887
0.155	1.39	0.15	172.47	0.117879226417577	0.128535718984344	0.0332850940665702	0.7601	0.0803	0.0507
0.155	1.39	0.15	187.53	-0.0246266104207046	0.124729221297458	0.0165317523657508	0.8771	0.0899	0.0887
0.155	1.39	0.15	202.6	-0.132082646723286	0.109773101787299	0.0234503739383952	0.7889	0.0709	0.0974
0.155	1.39	0.15	217.67	-0.058490138290637	0.104624801632283	0.030491951938336	0.8822	0.0759	0.0606
0.155	1.39	0.15	232.73	-0.161870159671097	0.114255664977531	0.0403480256238646	1.0459	0.0979	0.0873
0.155	1.39	0.15	247.8	-0.201122633431643	0.101702977832747	0.0565122252877937	1.0511	0.0876	0.093
0.155	1.39	0.15	262.87	-0.30990608906392	0.0805816419266889	0.0288548924568313	1.3204	0.0868	0.0811
0.155	1.39	0.15	277.95	-0.154021590390756	0.073741827580964	0.0314226344331255	1.9731	0.1197	0.1847
0.155	1.39	0.15	291.94	-0.160069456748999	0.0743825082391297	0.0289875615719905	2.8219	0.1722	0.2193
